,CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG
379673,03-1-145706,-53.133,228.137,-53.1433,228.139,8.89122,0.0982984,9.724110000000001,8.71984,0.442591,1.11517,93.6591,0.00194196,0.00140606,0.115651,0.0489852,2.72994,0.0238972,0.014668100000000002,0.649572,34
379679,03-1-145712,-52.9694,228.51,-52.9694,228.513,5.06766,0.11394800000000001,5.404780000000001,4.86776,0.434567,1.11032,12.8956,0.000508654,0.00138628,0.0660357,0.03861780000000001,3.95666,0.027191800000000002,0.0161749,0.822542,29
379713,03-1-145763,-54.036,229.06099999999998,-54.0358,229.06,5.77543,0.147276,6.03031,5.486330000000001,0.41506400000000004,1.09915,60.2117,0.000427992,0.000741253,0.031820999999999995,0.0323466,2.74839,0.0157789,0.00869695,1.0,51
379733,03-1-145786,-53.9756,229.47,-53.977,229.467,5.21773,0.201855,5.73854,4.81613,0.54373,1.19153,40.8727,0.0007709389999999999,0.00135009,0.06758389999999999,0.047562400000000005,2.76147,0.0199103,0.0183135,0.8690319999999999,34
379739,03-1-145792,-54.0769,229.957,-54.0638,229.972,13.3842,0.333313,14.9052,12.453,0.5495260000000001,1.19692,66.9374,0.00444886,0.00439653,0.277677,0.12483399999999999,4.06024,0.026872000000000004,0.025321299999999998,0.41112600000000005,45
379748,03-1-145801,-53.786,231.012,-53.7854,231.00900000000001,7.243710000000001,0.35867,7.90143,6.694039999999999,0.531284,1.1803700000000001,174.80900000000003,0.00112671,0.00248896,0.112698,0.08403200000000001,3.5534800000000004,0.025668599999999996,0.0224275,0.886976,56
379749,03-1-145802,-53.762,230.762,-53.7598,230.743,5.99386,0.116772,6.10278,4.879630000000001,0.600565,1.25066,80.1563,0.00046144800000000004,0.00200959,0.0301563,0.100858,2.1206,0.0226231,0.0265786,0.349995,18
379799,03-1-145864,-53.4473,232.455,-53.4467,232.459,5.921530000000001,0.306292,6.73556,5.26805,0.6231220000000001,1.27857,11.3566,0.00101236,0.00234962,0.105413,0.07037689999999999,2.71588,0.0202001,0.0263086,0.8802110000000001,39
379804,03-1-145870,-53.1126,232.243,-53.1111,232.235,5.924980000000001,0.0573375,6.29015,5.88163,0.354508,1.06946,157.94899999999998,0.0006041390000000001,0.00272945,0.119282,0.027022300000000003,4.70991,0.048122500000000006,0.0208672,0.6953590000000001,22
379806,03-1-145872,-53.1119,231.94099999999997,-53.1126,231.93900000000002,7.7884199999999995,0.104553,7.97657,7.5174199999999995,0.334381,1.06108,129.741,0.000423298,0.00131324,0.034230699999999996,0.0468273,4.82669,0.020092500000000003,0.00802631,0.7730630000000001,35
379808,03-1-145874,-53.2535,231.893,-53.2578,231.891,9.24043,0.161493,9.50019,8.25271,0.49535799999999997,1.15116,164.71,0.00139523,0.0008940780000000001,0.0413494,0.182445,4.39366,0.0343243,0.0259375,0.31995999999999997,21
379826,03-1-145896,-53.412,233.204,-53.4174,233.207,5.8705300000000005,0.173733,6.5662899999999995,5.49249,0.548017,1.1955,114.429,0.00142479,0.000783709,0.0844235,0.037777,2.76329,0.018616499999999998,0.0174319,0.73606,27
379846,03-1-145919,-52.8568,232.825,-52.8543,232.826,5.89145,0.0365022,6.50065,5.83929,0.439459,1.1132600000000001,66.0682,0.00133879,0.000788289,0.10066900000000001,0.0146416,3.67865,0.0288036,0.0174645,0.32245999999999997,17
379862,03-1-145939,-53.403,234.423,-53.403,234.419,5.63417,0.287202,6.19493,5.0288,0.583989,1.23189,109.694,0.00230056,0.00227838,0.12463699999999998,0.10847799999999999,5.900980000000001,0.0332842,0.036337699999999994,0.734592,34
379863,03-1-145940,-52.9388,234.334,-52.9335,234.342,5.73401,0.280511,6.6088,5.276730000000001,0.602074,1.25244,63.629,0.00238326,0.003711,0.22218600000000002,0.08362710000000001,4.21226,0.03935519999999999,0.0465506,0.760146,36
379864,03-1-145941,-52.9901,233.90200000000002,-52.9898,233.90200000000002,8.932910000000001,0.239738,9.44467,8.46739,0.442992,1.11542,167.49200000000002,0.000819072,0.00138127,0.0621476,0.054992099999999995,3.06583,0.0167748,0.0103125,0.866815,56
379878,03-1-145958,-53.8426,234.75,-53.8338,234.75400000000002,9.735330000000001,0.33369,10.9828,8.843630000000001,0.592973,1.24189,72.0175,0.0007164439999999999,0.00136159,0.0560784,0.030343400000000003,0.9607979999999999,0.00672658,0.00763978,0.702661,49
379882,03-1-145963,-53.6274,235.405,-53.6403,235.415,10.412,0.434751,10.7949,8.9297,0.5618810000000001,1.2088700000000001,29.7325,0.00868772,0.00438206,0.254605,0.467783,9.63535,0.0699655,0.0694495,0.684719,50
379910,03-1-146010,-53.3442,237.75099999999998,-53.3485,237.75099999999998,5.30831,0.286215,6.1312,4.60911,0.659452,1.33023,84.1041,0.00163393,0.00180363,0.12875799999999998,0.08182769999999999,2.53721,0.0235656,0.0365803,0.8684270000000001,36
379945,03-1-146052,-53.3186,238.43099999999998,-53.3114,238.437,5.2053400000000005,0.272196,6.18766,4.6153,0.666071,1.3406799999999999,79.5131,0.00119137,0.00113654,0.09208889999999999,0.043342,1.5325799999999998,0.014699,0.0235931,0.8203159999999999,29
379955,03-1-146064,-53.5684,237.377,-53.567,237.38400000000001,6.33584,0.051029000000000005,6.371230000000001,5.95696,0.35470300000000005,1.06954,109.553,0.000363052,0.00145999,0.0190545,0.0657414,2.92564,0.02818,0.012229299999999999,0.693006,30
379974,03-1-146086,-54.068999999999996,239.2,-54.0617,239.229,8.8643,0.592121,9.93287,6.681839999999999,0.739916,1.48655,124.855,0.00164058,0.00325229,0.126025,0.14463199999999998,1.68623,0.015344799999999999,0.037297500000000004,0.765508,46
379978,03-1-146090,-53.7201,240.02900000000002,-53.716,240.013,10.0538,0.361825,10.7921,8.95973,0.557442,1.20451,98.4726,0.00220856,0.00341602,0.165478,0.160108,3.06242,0.029114400000000002,0.028361900000000002,0.6151310000000001,41
380005,03-1-146125,-53.333999999999996,241.005,-53.3346,241.007,5.20292,0.17491800000000002,5.4353,4.873419999999999,0.44279300000000005,1.11529,75.4585,0.000755789,0.0012993,0.052432400000000004,0.0615592,4.59273,0.028857,0.0177264,0.8511799999999999,33
380006,03-1-146126,-53.2496,240.59,-53.2598,240.622,8.97906,0.7127600000000001,12.5073,7.0140899999999995,0.82795,1.7831599999999999,160.571,0.00124553,0.00958768,0.359083,0.10147300000000001,1.57841,0.0122119,0.057326800000000004,0.744983,46
380013,03-1-146134,-53.4221,240.55599999999998,-53.431999999999995,240.546,5.5166900000000005,0.205262,5.9001,4.4418,0.6582100000000001,1.32831,136.774,0.00108813,0.000932833,0.039463099999999994,0.07033389999999999,1.78215,0.014801,0.0228327,0.6781149999999999,23
380024,03-1-146145,-53.6619,241.218,-53.6764,241.21200000000002,9.04775,0.151919,9.06022,7.90385,0.488849,1.1463,172.024,0.00419864,0.00450537,0.105423,0.279452,6.105090000000001,0.057946000000000004,0.0426676,0.5124380000000001,29
380032,03-1-146153,-53.1671,241.06799999999998,-53.1659,241.06400000000002,5.65935,0.119402,6.265,5.42539,0.500071,1.15476,167.326,0.000828107,0.00461583,0.239051,0.07542760000000001,9.292530000000001,0.060901300000000005,0.0468952,0.356879,20
380034,03-1-146155,-53.227,240.791,-53.2264,240.787,6.74361,0.0779835,6.878139999999999,4.78736,0.718016,1.4367299999999998,107.18700000000001,0.000577161,0.00171281,0.0205315,0.12250899999999999,1.23245,0.017383000000000003,0.0370154,0.166542,12
380042,03-1-146164,-53.2165,242.257,-53.2256,242.248,5.96109,0.260795,7.029380000000001,5.513669999999999,0.620287,1.2749,69.7914,0.00220469,0.00285257,0.17846800000000002,0.059650699999999994,2.79753,0.027373400000000003,0.0351844,0.7496,35
380054,03-1-146180,-53.2154,243.088,-53.2238,243.08599999999998,5.24769,0.140496,6.44147,4.99945,0.630566,1.28843,86.18299999999999,0.002693,0.00142445,0.315854,0.0390783,3.7407800000000004,0.047434699999999996,0.0639753,0.403415,15
380071,03-1-146204,-53.6803,244.373,-53.68,244.372,5.37004,0.18745799999999999,6.45105,4.99143,0.633505,1.29243,74.4886,0.000671138,0.000379235,0.109874,0.018921200000000003,2.11077,0.0164892,0.0225511,0.392574,16
380072,03-1-146205,-53.1334,244.144,-53.1293,244.14700000000002,5.62252,0.18849100000000002,6.11304,5.32798,0.49026000000000003,1.14735,56.9959,0.00256954,0.00181515,0.152951,0.0799575,7.75241,0.045207300000000006,0.0334749,0.76265,30
380096,03-1-146237,-53.7433,246.173,-53.743,246.183,5.14436,0.17811300000000002,5.54969,4.3040199999999995,0.631296,1.28942,83.6629,0.00021784700000000002,0.00052637,0.0129273,0.0197675,0.723857,0.00490639,0.00664018,0.698635,19
380127,03-1-146270,-53.6701,247.9,-53.6706,247.9,6.57417,0.073497,6.765639999999999,6.4059,0.321738,1.05616,163.424,0.000281325,0.0007227039999999999,0.0243005,0.02146,3.56605,0.0136855,0.00518738,0.773741,41
380129,03-1-146272,-53.772,247.37099999999998,-53.7612,247.38099999999997,6.0702300000000005,0.25237600000000004,7.386139999999999,5.42673,0.678374,1.36107,61.8079,0.000917498,0.00163405,0.07926860000000001,0.026935900000000002,1.03805,0.00940908,0.016093700000000002,0.735445,31
380148,03-1-146292,-53.1281,249.39,-53.1356,249.391,13.3716,0.19333599999999998,13.7262,11.6295,0.5312060000000001,1.1803,175.45,0.000943032,0.000777041,0.0381058,0.114264,0.9060239999999999,0.0137968,0.0120509,0.402868,38
380156,03-1-146305,-53.7295,250.111,-53.7299,250.112,10.0286,0.17873699999999998,10.2957,9.70548,0.333728,1.06082,61.2828,0.00052719,0.000879793,0.0374191,0.040380900000000004,3.0188200000000003,0.0147102,0.00586046,0.930399,75
380166,03-1-146317,-53.7482,250.75599999999997,-53.7482,250.75599999999997,6.29977,0.11680399999999999,6.3598300000000005,6.21621,0.211315,1.0231,126.079,0.0006947260000000001,0.00127936,0.0538106,0.052984699999999996,17.7344,0.054296699999999996,0.0122875,1.0,57
380174,03-1-146327,-53.0353,249.94099999999997,-53.0442,249.977,9.671669999999999,0.36794,10.3132,7.918589999999999,0.6406810000000001,1.30241,87.1902,0.0013442999999999999,0.00256567,0.0841674,0.10835499999999999,2.31026,0.014660399999999999,0.020750599999999998,0.438308,24
380175,03-1-146328,-52.9807,250.69299999999998,-52.9829,250.697,6.50354,0.184113,7.041510000000001,5.834219999999999,0.559921,1.2069299999999998,59.843999999999994,0.000780423,0.00275674,0.0767711,0.0771918,3.46823,0.0210196,0.020691900000000003,0.714482,25
380176,03-1-146329,-52.976000000000006,251.335,-52.9724,251.33700000000002,13.4344,0.784365,16.4025,10.7957,0.752866,1.51936,6.631539999999999,0.00122046,0.00361414,0.22283200000000003,0.145764,1.77741,0.0110209,0.0291014,0.233433,31
380210,03-1-146369,-53.5898,252.237,-53.6021,252.24599999999998,7.8803399999999995,0.32101999999999997,8.77863,6.26508,0.700477,1.4012,18.8564,0.000560979,0.000941981,0.041578,0.045967400000000005,0.659222,0.00634993,0.0122366,0.776946,45
380233,03-1-146397,-54.0748,254.791,-54.0759,254.791,9.42575,0.31169,9.697289999999999,9.13682,0.335042,1.06134,117.641,0.00159847,0.00273298,0.131169,0.10509,9.41677,0.0470457,0.0188445,0.8679549999999999,64
380238,03-1-146402,-54.1687,254.188,-54.1685,254.188,7.635260000000001,0.114626,7.90503,7.308389999999999,0.381123,1.08164,78.2976,0.000368913,0.000695066,0.0265818,0.029225400000000002,2.37208,0.0117176,0.00565133,0.893393,52
380257,03-1-146423,-53.0287,255.355,-53.0354,255.352,6.0962,0.0758904,6.57798,5.92441,0.43456000000000006,1.11032,89.9549,0.00110464,0.000770849,0.0743667,0.0281471,2.94393,0.022890599999999997,0.013616,0.473901,23
380298,03-1-146475,-53.9752,256.988,-53.9574,257.008,7.8198,0.395811,9.84223,7.29082,0.67176,1.34995,55.1417,0.00333243,0.00335221,0.255011,0.06124109999999999,1.89058,0.0222493,0.036769199999999995,0.76615,48
380302,03-1-146479,-54.1493,257.599,-54.1575,257.589,11.1006,0.266635,11.5181,10.0129,0.494258,1.1503299999999999,146.981,0.00120557,0.0017468,0.062255700000000004,0.10323800000000001,2.093,0.017799400000000003,0.0133914,0.760205,53
380303,03-1-146480,-53.645,257.064,-53.6432,257.05400000000003,8.137410000000001,0.135129,8.77263,7.9337,0.42675,1.10574,156.422,0.000587847,0.00385345,0.141925,0.0487677,4.81399,0.0331689,0.019136700000000003,0.71162,33
380363,03-1-146565,-53.2321,262.501,-53.232,262.501,5.15377,0.09042910000000001,5.27909,5.03452,0.30085,1.0485799999999998,21.698,0.000371454,0.0006683189999999999,0.0297536,0.0270102,5.526009999999999,0.023523500000000003,0.00815935,1.0,50
380413,03-1-146638,-53.4062,263.505,-53.3843,263.504,5.61521,0.25292600000000004,7.571210000000001,5.08247,0.741196,1.48967,93.0425,0.00300572,0.00112981,0.21099600000000002,0.0416898,1.1526100000000001,0.0176618,0.0432754,0.775442,33
380596,03-1-146891,-54.9228,269.481,-54.9219,269.48,5.16975,0.162924,5.49305,4.8312800000000005,0.475851,1.1369799999999999,99.6324,0.000843088,0.00156655,0.0601935,0.0523249,4.8213,0.0250465,0.017517500000000002,0.788297,36
380688,03-1-147011,-55.1159,266.051,-55.1139,266.059,5.14971,0.407936,6.41504,3.77376,0.808666,1.6999,128.769,0.00172369,0.00143683,0.08769539999999999,0.0721964,1.79793,0.0100623,0.0399704,0.736591,25
380751,03-1-147105,-53.9537,265.285,-53.9594,265.284,9.94877,0.315733,11.0136,9.30734,0.5346390000000001,1.1833200000000001,76.5534,0.00105976,0.00103971,0.0775092,0.044062199999999996,1.61474,0.0113298,0.0100366,0.81944,54
380770,03-1-147136,-54.61,263.126,-54.6167,263.118,8.830210000000001,0.482806,10.0927,7.10204,0.710518,1.4211,141.569,0.00095807,0.00181257,0.0758911,0.0748819,1.1166200000000002,0.00902514,0.018403700000000002,0.850073,52
380777,03-1-147147,-54.9238,264.351,-54.9213,264.357,5.16967,0.324756,5.8647800000000005,4.13023,0.709959,1.41996,102.30799999999999,0.0009271660000000001,0.00151637,0.0652885,0.0704245,1.75073,0.014225299999999998,0.0289152,0.807547,29
380865,03-1-147274,-54.6661,259.885,-54.6671,259.88599999999997,6.1710400000000005,0.325306,6.97865,5.37426,0.6379229999999999,1.29853,164.38,0.000655796,0.00124938,0.0534753,0.046751,1.5165899999999999,0.0107773,0.0150535,0.882058,50
380926,03-1-147364,-54.7212,255.766,-54.7146,255.767,5.171930000000001,0.182203,5.9478800000000005,4.75925,0.599789,1.24975,90.734,0.0009892710000000001,0.0008496269999999999,0.0678693,0.028097700000000003,1.68435,0.0137142,0.0160562,0.760342,27
380928,03-1-147366,-54.9859,255.53799999999998,-54.9849,255.53900000000002,8.61883,0.59788,9.74059,7.28747,0.663524,1.3366200000000001,89.1257,0.00187638,0.0028636,0.134762,0.12230899999999999,2.5202,0.0183485,0.0290725,0.95991,60
380966,03-1-147419,-54.6661,254.446,-54.6598,254.456,5.36145,0.0942327,5.949409999999999,5.37716,0.427925,1.1064200000000002,47.8719,0.00499982,0.00750066,0.42544899999999997,0.0815214,9.4064,0.139544,0.08088,0.6567930000000001,26
380972,03-1-147425,-54.4015,253.55,-54.4044,253.537,5.9955300000000005,0.167458,6.0938300000000005,5.3253,0.486133,1.14432,114.465,0.00131229,0.00432002,0.072152,0.196598,5.72939,0.0609043,0.0443651,0.69563,29
380973,03-1-147426,-54.3709,253.294,-54.3706,253.322,6.2108099999999995,0.275032,7.457380000000001,6.00167,0.5935520000000001,1.24255,5.86833,0.00282563,0.0218252,0.8379280000000001,0.171243,9.51935,0.126503,0.144047,0.729472,30
381012,03-1-147471,-54.3097,251.873,-54.3246,251.87099999999998,6.81778,0.09792310000000001,6.77418,5.769019999999999,0.5241600000000001,1.1742299999999999,171.825,0.00366968,0.00184327,0.067992,0.237463,4.241680000000001,0.0586225,0.049749699999999994,0.657239,24
381025,03-1-147486,-54.6123,251.046,-54.6106,251.043,7.82523,0.20738800000000002,8.33727,7.17665,0.508957,1.16172,64.8952,0.000337965,0.000579112,0.023766299999999997,0.0257285,1.0036100000000001,0.00666808,0.00532093,0.872122,49
381037,03-1-147500,-55.0825,251.891,-55.0819,251.885,6.73071,0.452366,7.70265,5.63347,0.681983,1.3673,35.4662,0.00120503,0.00285026,0.10209299999999999,0.09814810000000002,2.60627,0.0171697,0.0299315,0.7989890000000001,43
381055,03-1-147522,-54.0999,250.905,-54.1144,250.915,7.8211,0.276836,9.372810000000001,7.3285,0.623417,1.27895,119.566,0.0024699,0.00162026,0.172439,0.0470346,1.7704900000000001,0.019108,0.0249205,0.748584,34
381056,03-1-147523,-54.3792,251.218,-54.3792,251.21599999999998,5.36686,0.306763,6.3128,4.3840699999999995,0.719518,1.43994,90.0623,0.0006791330000000001,0.0009300339999999999,0.0467221,0.0374978,1.2101600000000001,0.00758164,0.0162869,0.851607,30
381070,03-1-147539,-54.1974,249.132,-54.2189,249.12400000000002,12.2381,0.319083,12.6659,10.3261,0.579092,1.2266,175.606,0.00118455,0.00130419,0.041730800000000005,0.0906628,1.04077,0.0107634,0.011502799999999999,0.7006180000000001,62
381123,03-1-147617,-54.9709,246.67700000000002,-55.0016,246.666,6.36543,0.207092,8.74594,6.09173,0.717537,1.43571,84.9335,0.00566139,0.00291415,0.376906,0.0652765,1.84018,0.0300246,0.0637557,0.706646,26
381125,03-1-147619,-55.1029,246.192,-55.0992,246.192,6.559260000000001,0.321887,7.6775899999999995,5.66584,0.674832,1.35507,103.65299999999999,0.000706476,0.0008818960000000001,0.0548305,0.0380816,0.947685,0.00791447,0.0132892,0.899918,55
381129,03-1-147623,-55.0322,245.84099999999998,-55.0425,245.827,6.78941,0.102272,7.839580000000001,6.62033,0.535594,1.1841700000000002,53.0793,0.00117226,0.00324855,0.12567799999999998,0.0443389,2.18217,0.0231333,0.0205738,0.641636,26
381187,03-1-147713,-54.846000000000004,243.53900000000002,-54.854,243.53900000000002,5.40258,0.107011,6.10487,5.21511,0.5198550000000001,1.17061,98.1538,0.000971582,0.0005168169999999999,0.064837,0.018689400000000002,1.61461,0.0157346,0.013121200000000001,0.7309479999999999,22
381198,03-1-147730,-54.4197,242.611,-54.4225,242.606,10.4823,0.554537,11.4699,9.27872,0.587857,1.23615,121.147,0.00240401,0.00270402,0.125116,0.132169,3.56848,0.019972900000000002,0.022178,0.764628,56
381220,03-1-147757,-54.2205,242.19400000000002,-54.1947,242.187,8.52186,0.355055,11.0225,7.67965,0.7173390000000001,1.43529,104.994,0.00739245,0.00308736,0.465843,0.115473,2.97952,0.030355400000000005,0.0643841,0.560775,34
381222,03-1-147759,-54.4262,241.963,-54.3507,242.03,11.3567,0.35041,24.6318,10.8307,0.898143,2.27426,60.6763,0.0272908,0.026167900000000004,3.53378,0.099802,0.819414,0.0309466,0.326947,0.41387299999999994,42
381223,03-1-147760,-54.2696,241.43599999999998,-54.2623,241.437,5.229430000000001,0.439259,6.60801,4.233619999999999,0.767808,1.56084,81.4182,0.00250828,0.00244685,0.182368,0.0995345,2.5242,0.019381799999999998,0.0565877,0.8823469999999999,34
381234,03-1-147772,-55.0365,240.955,-55.0317,240.953,6.2119599999999995,0.320368,7.242999999999999,5.516830000000001,0.647957,1.31289,101.12700000000001,0.00140541,0.00128726,0.0845005,0.0492046,2.09492,0.013148500000000002,0.019280099999999998,0.753196,27
381241,03-1-147782,-54.9964,239.87900000000002,-54.9909,239.873,5.42769,0.107405,6.04882,5.21453,0.506784,1.1599899999999999,110.36,0.00065944,0.000966281,0.0542428,0.0181291,1.69485,0.014103999999999998,0.0111567,0.714058,25
381250,03-1-147797,-54.7896,239.394,-54.7916,239.38299999999998,6.71483,0.064315,7.223439999999999,6.6932100000000005,0.37605700000000003,1.07922,16.3226,0.0009619339999999999,0.00394799,0.167926,0.0314022,4.54734,0.0541465,0.025594799999999997,0.677077,25
381257,03-1-147804,-54.7442,239.547,-54.7208,239.595,17.7702,0.663269,19.3694,14.7081,0.650683,1.31692,122.79299999999999,0.00164016,0.00202571,0.10663399999999999,0.10691700000000001,0.8600760000000001,0.00808061,0.0120085,0.491058,59
381258,03-1-147807,-54.2428,240.065,-54.2496,240.065,5.10342,0.134203,5.82216,4.81769,0.561504,1.2085,101.337,0.00142886,0.00088709,0.101796,0.0367534,2.51286,0.023262,0.0230534,0.765949,25
381259,03-1-147808,-54.3835,240.61700000000002,-54.3822,240.608,5.60096,0.149136,5.84715,4.99465,0.519941,1.17068,89.4386,0.00041295599999999997,0.00102184,0.0252715,0.0446981,1.94587,0.013946799999999999,0.0116345,0.736853,31
381279,03-1-147831,-54.8459,237.679,-54.8497,237.68,5.43048,0.173574,5.9047,5.16094,0.485853,1.14411,107.52,0.00245446,0.00186691,0.155317,0.0765979,7.566889999999999,0.0474895,0.034554800000000004,0.763012,25
381283,03-1-147836,-54.3242,238.291,-54.3252,238.28900000000002,7.02796,0.271086,7.5766,6.4391300000000005,0.526992,1.17665,144.694,0.00123896,0.00171753,0.0788802,0.0774262,3.6564400000000004,0.0217991,0.0187148,0.83115,42
381296,03-1-147851,-54.6357,237.247,-54.6339,237.247,6.30863,0.231371,6.49012,6.015680000000001,0.375314,1.07887,176.69299999999998,0.00158934,0.00225572,0.0963308,0.11799000000000001,9.935830000000001,0.056304999999999994,0.026536700000000003,0.8200139999999999,37
381297,03-1-147852,-54.6799,238.512,-54.6743,238.523,5.2727900000000005,0.17516400000000001,5.99755,5.06715,0.5349689999999999,1.18361,35.0894,0.00292033,0.00522123,0.268443,0.07627089999999999,6.26291,0.06300800000000001,0.055892399999999995,0.734294,32
381298,03-1-147853,-54.4321,238.013,-54.4497,237.99200000000002,9.53637,0.336258,9.88171,7.75853,0.619317,1.27366,142.256,0.00241688,0.00307351,0.0998989,0.198262,2.3963900000000002,0.027353700000000005,0.0350015,0.706142,44
381300,03-1-147855,-54.2665,237.65900000000002,-54.2019,237.77599999999998,6.1287,0.206848,12.3015,6.82302,0.832084,1.8029400000000002,42.8429,0.0195054,0.034010000000000006,1.72095,0.306143,1.55566,0.054318,0.264882,0.652855,28
381307,03-1-147865,-54.7811,236.63299999999998,-54.7815,236.632,5.89761,0.254618,6.56565,5.195,0.611506,1.26384,88.6547,0.0006860839999999999,0.00105735,0.0490631,0.044961400000000006,1.68182,0.011706600000000001,0.0144513,1.0,38
381311,03-1-147869,-54.5916,236.43200000000002,-54.5799,236.426,6.81135,0.194494,8.04978,6.37819,0.610075,1.2620799999999999,105.065,0.000901373,0.0006807460000000001,0.0692699,0.0229736,0.806909,0.00959976,0.0117734,0.781521,31
381319,03-1-147877,-54.9828,235.917,-54.9989,235.855,18.4394,0.50744,22.043000000000003,17.0877,0.6317159999999999,1.28999,2.75176,0.00193582,0.00625801,0.276398,0.06463390000000001,1.16117,0.012459,0.0168952,0.443247,59
381355,03-1-147916,-54.696999999999996,234.89700000000002,-54.7041,235.0,18.0679,0.379704,24.0349,18.1263,0.656688,1.32597,174.40099999999998,0.00462802,0.0422366,2.12845,0.18623699999999999,2.2256400000000003,0.0772137,0.118211,0.339511,50
381400,03-1-147980,-55.0996,233.53,-55.1017,233.56099999999998,5.21117,0.11087799999999999,5.17964,3.9226199999999998,0.65305,1.32046,80.1631,0.000510768,0.00279496,0.0330141,0.11432200000000001,1.78555,0.0262002,0.039393300000000006,0.6472479999999999,20
381421,03-1-148006,-54.2026,233.396,-54.2019,233.40200000000002,5.03925,0.261781,5.985869999999999,4.3796,0.681674,1.36676,21.4817,0.000533191,0.00141886,0.0647915,0.0393434,1.3164200000000001,0.0110463,0.019225299999999997,0.8955790000000001,44
381437,03-1-148028,-54.5313,230.90200000000002,-54.5341,230.891,5.345,0.192388,5.63681,4.58138,0.582596,1.23037,104.546,0.000592129,0.00130599,0.037674400000000004,0.06139730000000001,1.8806,0.0169803,0.018425599999999997,0.747104,27
381492,03-1-148107,-54.7516,230.215,-54.7517,230.21400000000003,7.281510000000001,0.183723,7.62442,6.82942,0.4446,1.1164100000000001,70.46,0.000818642,0.0014200999999999999,0.0582971,0.0637351,3.54961,0.0217721,0.0134691,0.96194,51
381553,03-1-148182,-55.0106,227.24,-55.0097,227.24599999999998,11.894,0.32873800000000003,12.3361,11.1865,0.421537,1.10277,82.8581,0.00146398,0.00329274,0.0986489,0.131705,5.096019999999999,0.027763999999999997,0.0156952,0.7863359999999999,59
381557,03-1-148189,-54.3166,226.44400000000002,-54.316,226.46200000000002,5.91223,0.212594,6.2910699999999995,4.83512,0.639768,1.30112,86.7368,0.000568205,0.00141142,0.0420686,0.06590499999999999,1.3773600000000001,0.014018000000000001,0.0197542,0.732233,28
381569,03-1-148203,-54.0238,225.305,-54.0209,225.313,5.3966199999999995,0.2927,6.00253,4.46592,0.6681729999999999,1.34408,108.12700000000001,0.0009752319999999999,0.00159041,0.06649989999999999,0.0746696,2.06323,0.016616299999999997,0.0269584,0.8061510000000001,29
381581,03-1-148216,-54.5691,225.503,-54.5621,225.503,5.27945,0.21576700000000001,6.15766,4.841080000000001,0.617987,1.27196,100.62200000000001,0.0007167110000000001,0.000528625,0.0516183,0.0219403,1.07941,0.00953111,0.0121211,0.791982,25
381596,03-1-148234,-54.9251,225.265,-54.9529,225.24900000000002,10.9809,0.306879,14.7345,10.3727,0.710229,1.42051,77.3752,0.00533283,0.0043936999999999995,0.442086,0.0747294,1.41159,0.0215304,0.043831699999999994,0.490447,41
381606,03-1-148246,-55.0554,226.429,-55.0516,226.425,5.81819,0.175055,6.55887,5.31917,0.585062,1.23306,104.71799999999999,0.000954216,0.0007184930000000001,0.0526342,0.0294493,1.7294599999999998,0.010959899999999998,0.0120216,0.722086,23
381680,03-1-148324,-54.4528,223.676,-54.4521,223.671,7.2533199999999995,0.07344830000000001,7.47135,7.19601,0.268973,1.03826,7.78073,0.000880397,0.00460682,0.16880499999999998,0.0618947,15.5392,0.08337819999999999,0.025100499999999998,0.443405,26
381681,03-1-148325,-54.1579,222.989,-54.1562,222.99099999999999,5.00934,0.0536395,5.10661,4.77364,0.355185,1.06975,144.45600000000002,0.000410602,0.00143167,0.025745499999999998,0.0501875,5.36724,0.028686,0.0124731,0.675798,21
381683,03-1-148327,-54.1402,222.75,-54.1411,222.748,5.227519999999999,0.22508499999999998,5.80489,4.663469999999999,0.595481,1.24476,95.4409,0.00120543,0.0016733,0.0847242,0.07101289999999999,3.45466,0.0228609,0.026255200000000003,0.856865,29
381695,03-1-148342,-54.4604,221.393,-54.4298,221.37,8.62219,0.284796,10.9955,8.74808,0.605816,1.25691,112.012,0.0161626,0.012353,1.14917,0.177012,5.21357,0.111228,0.133802,0.349136,24
381701,03-1-148349,-54.9522,221.99200000000002,-54.952,221.993,5.03225,0.19588699999999998,5.25535,4.74414,0.43021400000000004,1.10775,47.0954,0.00104035,0.00199449,0.08054,0.0816225,7.43048,0.043644,0.0255235,1.0,41
381708,03-1-148356,-54.7289,220.882,-54.7277,220.88299999999998,5.176159999999999,0.08973880000000001,5.40868,4.96056,0.398549,1.0903399999999999,79.2754,0.00111925,0.00132061,0.06202719999999999,0.049930300000000004,6.80783,0.032204500000000004,0.0166372,0.726604,25
